qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen
T-G7_QB5629_2019-08-29_E09	1215104.3.BBIR01000146	98.644	1401	18	1	1	1400	139	1539	0.0	2481	1402	5304
T-G7_QB5629_2019-08-29_E09	157783.3.CP009455	98.644	1401	18	1	1	1400	95000	93600	0.0	2481	1402	4780403
T-G7_QB5629_2019-08-29_E09	157783.3.CP009455	98.644	1401	18	1	1	1400	522022	520622	0.0	2481	1402	4780403
T-G7_QB5629_2019-08-29_E09	157783.3.CP009455	98.644	1401	18	1	1	1400	1564360	1565760	0.0	2481	1402	4780403
T-G7_QB5629_2019-08-29_E09	157783.3.CP009455	98.644	1401	18	1	1	1400	1756712	1758112	0.0	2481	1402	4780403
T-G7_QB5629_2019-08-29_E09	157783.3.CP009455	98.644	1401	18	1	1	1400	1986854	1988254	0.0	2481	1402	4780403
T-G7_QB5629_2019-08-29_E09	157783.3.CP009455	98.644	1401	18	1	1	1400	3179978	3181378	0.0	2481	1402	4780403
T-G7_QB5629_2019-08-29_E09	1005395.3.AMWJ01000135	98.572	1401	19	1	1	1400	289	1689	0.0	2475	1402	1932
T-G7_QB5629_2019-08-29_E09	237609.3.CP009048	98.501	1401	20	1	1	1400	154161	155561	0.0	2470	1402	5764622
T-G7_QB5629_2019-08-29_E09	237609.3.CP009048	98.501	1401	20	1	1	1400	537135	538535	0.0	2470	1402	5764622
T-G7_QB5629_2019-08-29_E09	237609.3.CP009048	98.501	1401	20	1	1	1400	840184	841584	0.0	2470	1402	5764622
T-G7_QB5629_2019-08-29_E09	237609.3.CP009048	98.501	1401	20	1	1	1400	1354347	1355747	0.0	2470	1402	5764622
T-G7_QB5629_2019-08-29_E09	237609.3.CP009048	98.501	1401	20	1	1	1400	3845604	3844204	0.0	2470	1402	5764622
T-G7_QB5629_2019-08-29_E09	237609.3.CP009048	98.501	1401	20	1	1	1400	5095323	5093923	0.0	2470	1402	5764622
T-G7_QB5629_2019-08-29_E09	743720.3.NC_015556	98.287	1401	22	2	1	1400	239569	240968	0.0	2453	1402	4920769
T-G7_QB5629_2019-08-29_E09	743720.3.NC_015556	98.287	1401	22	2	1	1400	2803742	2802343	0.0	2453	1402	4920769
T-G7_QB5629_2019-08-29_E09	743720.3.NC_015556	98.216	1401	23	2	1	1400	691634	693033	0.0	2447	1402	4920769
T-G7_QB5629_2019-08-29_E09	743720.3.NC_015556	98.216	1401	23	2	1	1400	936975	938374	0.0	2447	1402	4920769
