model1,model2,media,monoculture growth model1,monoculture growth model2,coculture growth model1,coculture growth model2,community growth,MRO_model1,MRO_model2,CIP,MIP_model1 (costless),MIP_model2 (costless),BSS_model1,BSS_model2,PC_model1,PC_model2,PC_comm,BIT,GYD1,GYD2
CF.genome.mdl,KA.genome.mdl,M9_Trehalose,52.122,51.637,25.990332393818058,41.79266760618196,67.783,84.000% (21/25),87.500% (21/24),6,0 (0),0 (0),62.5%,52.0%,0.49864,0.80936,0.65327,competitive,0.0093051,-0.0093925
CF.genome.mdl,KA.genome.mdl,M9_Uridine,41.783,41.409,23.5876362772438,32.007363722756196,55.595,84.000% (21/25),87.500% (21/24),6,0 (0),0 (0),62.5%,52.0%,0.56453,0.77296,0.66827,competitive,0.008951,-0.0090319
CF.genome.mdl,PR2.genome.mdl,M9_Alanine,22.334,5.0785,29.901718324950824,6.950281675049175,36.852,72.000% (18/25),64.286% (18/28),7,2 (1),2 (1),64.286%,52.0%,1.3388,1.3686,1.3444,mutualism,0.77261,-3.3978
CF.genome.mdl,PR2.genome.mdl,M9_Arginine,14.765,24.305,33.83521025654448,10.758789743455525,44.594,72.000% (18/25),64.286% (18/28),8,0 (0),1 (1),64.286%,52.0%,2.2916,0.44266,1.1414,parasitism,-0.64612,0.39251
CF.genome.mdl,PR2.genome.mdl,M9_Fructose,39.392,29.625,35.05018269363824,21.078817306361763,56.129,72.000% (18/25),64.286% (18/28),10,0 (0),0 (0),64.286%,52.0%,0.88978,0.71152,0.81326,competitive,0.24794,-0.32969
CF.genome.mdl,PR2.genome.mdl,M9_GlcNAc,39.474,33.25,46.53783590332825,12.82816409667174,59.366,72.000% (18/25),64.286% (18/28),12,0 (0),0 (0),64.286%,52.0%,1.1789,0.38581,0.81632,parasitism,0.15767,-0.18719
CF.genome.mdl,PR2.genome.mdl,M9_Acetate,11.167,7.7059,18.766324636907754,7.029675363092244,25.796,72.000% (18/25),64.286% (18/28),2,0 (0),1 (0),64.286%,52.0%,1.6805,0.91225,1.3668,commensalism,0.30994,-0.44915
CF.genome.mdl,PR2.genome.mdl,M9_Arabinogalactan,0.41024,0.0,0.397854203903385,0.12896579609661496,0.52682,72.000% (18/25),64.286% (18/28),4,0 (0),0 (0),64.286%,52.0%,0.96981,,1.2842,,1.0,
CF.genome.mdl,PR2.genome.mdl,M9_Cellobiose,52.122,0.0,63.70765582407653,15.091344175923467,78.799,72.000% (18/25),64.286% (18/28),6,1 (1),0 (0),64.286%,52.0%,1.2223,,1.5118,,1.0,
CF.genome.mdl,PR2.genome.mdl,M9_Citrate,33.727,20.406,39.63182663519828,5.805173364801718,45.437,72.000% (18/25),64.286% (18/28),7,2 (0),1 (0),64.286%,52.0%,1.1751,0.28448,0.83936,parasitism,0.39497,-0.6528
CF.genome.mdl,PR2.genome.mdl,M9_D-Arabinose,0.41024,0.0,0.397854203903385,0.12896579609661496,0.52682,72.000% (18/25),64.286% (18/28),4,0 (0),0 (0),64.286%,52.0%,0.96981,,1.2842,,1.0,
CF.genome.mdl,PR2.genome.mdl,M9_Glucose,39.392,30.366,35.03786524059295,21.091134759407048,56.129,72.000% (18/25),64.286% (18/28),8,1 (1),0 (0),64.286%,52.0%,0.88947,0.69456,0.80462,competitive,0.22913,-0.29724
CF.genome.mdl,PR2.genome.mdl,M9_Glutamine,22.564,18.517,32.71512884680059,6.4398711531994115,39.155,72.000% (18/25),64.286% (18/28),6,1 (0),1 (0),64.286%,52.0%,1.4499,0.34778,0.95312,parasitism,0.17936,-0.21856
CF.genome.mdl,PR2.genome.mdl,M9_Isoleucine,0.4265,13.451,18.58777744650222,11.554222553497778,30.142,72.000% (18/25),64.286% (18/28),8,0 (0),0 (0),64.286%,52.0%,43.582,0.85899,2.172,parasitism,-30.538,0.96829
CF.genome.mdl,PR2.genome.mdl,M9_Mannitol,33.49,0.0,26.862228722397838,19.68077127760216,46.543,72.000% (18/25),64.286% (18/28),7,0 (0),0 (0),64.286%,52.0%,0.8021,,1.3898,,1.0,
CF.genome.mdl,PR2.genome.mdl,M9_Mannose,39.392,30.366,34.5437261255078,21.5852738744922,56.129,72.000% (18/25),64.286% (18/28),8,0 (0),0 (0),64.286%,52.0%,0.87692,0.71084,0.80462,competitive,0.22913,-0.29724
CF.genome.mdl,PR2.genome.mdl,M9_Proline,26.633,24.095,38.309997206969946,10.101002793030055,48.411,72.000% (18/25),64.286% (18/28),8,2 (1),1 (1),64.286%,52.0%,1.4384,0.41922,0.95433,parasitism,0.095295,-0.10533
CF.genome.mdl,PR2.genome.mdl,M9_Raffinose,0.41024,0.0,0.397854203903385,0.12896579609661496,0.52682,72.000% (18/25),64.286% (18/28),4,0 (0),0 (0),64.286%,52.0%,0.96981,,1.2842,,1.0,
CF.genome.mdl,PR2.genome.mdl,M9_Fumarate,32.875,23.592,39.1309630043024,6.155036995697603,45.286,72.000% (18/25),64.286% (18/28),5,1 (0),4 (0),64.286%,52.0%,1.1903,0.2609,0.80199,parasitism,0.28237,-0.39348
CF.genome.mdl,PR2.genome.mdl,M9_Galactose,28.681,0.0,28.19776521712473,18.81423478287527,47.012,72.000% (18/25),64.286% (18/28),6,0 (0),0 (0),64.286%,52.0%,0.98315,,1.6391,,1.0,
CF.genome.mdl,PR2.genome.mdl,M9_Glycerol,26.678,21.813,17.08781375762095,18.774186242379052,35.862,72.000% (18/25),64.286% (18/28),7,0 (0),0 (0),64.286%,52.0%,0.64052,0.86069,0.73956,competitive,0.18236,-0.22303
CF.genome.mdl,PR2.genome.mdl,M9_Ribose,27.05,19.195,26.485439356294773,18.17256064370522,44.658,72.000% (18/25),64.286% (18/28),7,0 (0),0 (0),64.286%,52.0%,0.97913,0.94673,0.96568,neutral,0.29039,-0.40922
CF.genome.mdl,PR2.genome.mdl,M9_L-Arabinose,27.05,8.4801,26.480694774854317,18.16930522514568,44.65,72.000% (18/25),64.286% (18/28),5,0 (0),0 (0),64.286%,52.0%,0.97895,2.1426,1.2567,commensalism,0.6865,-2.1898
CF.genome.mdl,PR2.genome.mdl,M9_Serine,22.6,18.77,30.304309854329183,6.982690145670815,37.287,72.000% (18/25),64.286% (18/28),6,0 (0),0 (0),64.286%,52.0%,1.3409,0.37201,0.90131,parasitism,0.16947,-0.20405
CF.genome.mdl,PR2.genome.mdl,M9_Xylose,0.41024,0.0,0.397854203903385,0.12896579609661496,0.52682,72.000% (18/25),64.286% (18/28),4,0 (0),0 (0),64.286%,52.0%,0.96981,,1.2842,,1.0,
CF.genome.mdl,PR2.genome.mdl,M9_Lactose,0.41024,0.0,0.397854203903385,0.12896579609661496,0.52682,72.000% (18/25),64.286% (18/28),4,0 (0),0 (0),64.286%,52.0%,0.96981,,1.2842,,1.0,
CF.genome.mdl,PR2.genome.mdl,M9_Maltose,52.122,32.621,63.70765582406231,15.091344175937696,78.799,72.000% (18/25),64.286% (18/28),11,1 (0),0 (0),64.286%,52.0%,1.2223,0.46263,0.92986,parasitism,0.37414,-0.59781
CF.genome.mdl,PR2.genome.mdl,M9_Melezitose,0.41024,0.0,0.397854203903385,0.12896579609661496,0.52682,72.000% (18/25),64.286% (18/28),4,0 (0),0 (0),64.286%,52.0%,0.96981,,1.2842,,1.0,
CF.genome.mdl,PR2.genome.mdl,M9_Mix,69.753,51.305,87.62471110262959,18.255288897370413,105.88,72.000% (18/25),64.286% (18/28),16,0 (0),1 (1),64.286%,52.0%,1.2562,0.35582,0.87462,parasitism,0.26448,-0.35958
CF.genome.mdl,PR2.genome.mdl,M9_No_Glucose,0.41024,0.0,0.397854203903385,0.12896579609661496,0.52682,72.000% (18/25),64.286% (18/28),4,0 (0),0 (0),64.286%,52.0%,0.96981,,1.2842,,1.0,
CF.genome.mdl,PR2.genome.mdl,M9_Pyruvate,22.334,16.596,29.90171832494876,6.950281675051238,36.852,72.000% (18/25),64.286% (18/28),5,0 (0),0 (0),64.286%,52.0%,1.3388,0.41879,0.94662,parasitism,0.25692,-0.34575
CF.genome.mdl,PR2.genome.mdl,M9_Rhamnose,30.043,0.0,43.73449379767748,5.3935062023225155,49.128,72.000% (18/25),64.286% (18/28),6,0 (0),0 (0),64.286%,52.0%,1.4557,,1.6353,,1.0,
CF.genome.mdl,PR2.genome.mdl,M9_Sorbitol,33.49,0.0,26.8622287222607,19.6807712777393,46.543,72.000% (18/25),64.286% (18/28),7,0 (0),0 (0),64.286%,52.0%,0.8021,,1.3898,,1.0,
CF.genome.mdl,PR2.genome.mdl,M9_Succinate,32.875,23.592,40.501371351087805,5.728628648912193,46.23,72.000% (18/25),64.286% (18/28),6,1 (0),0 (0),64.286%,52.0%,1.232,0.24282,0.81871,parasitism,0.28237,-0.39348
CF.genome.mdl,PR2.genome.mdl,M9_Sucrose,0.41024,18.384,21.689879661410718,1.9441203385892813,23.634,72.000% (18/25),64.286% (18/28),6,0 (0),0 (0),64.286%,52.0%,52.871,0.10575,1.2575,parasitism,-43.813,0.97768
CF.genome.mdl,PR2.genome.mdl,M9_Trehalose,52.122,32.621,63.7076558240872,15.091344175912807,78.799,72.000% (18/25),64.286% (18/28),11,0 (0),0 (0),64.286%,52.0%,1.2223,0.46263,0.92986,parasitism,0.37414,-0.59781
CF.genome.mdl,PR2.genome.mdl,M9_Uridine,41.783,0.0,54.030099096775615,9.805900903224375,63.836,72.000% (18/25),64.286% (18/28),6,0 (0),0 (0),64.286%,52.0%,1.2931,,1.5278,,1.0,
CF.genome.mdl,PR2.genome.mdl,M9_Water,0.41024,0.0,0.397854203903385,0.12896579609661496,0.52682,72.000% (18/25),64.286% (18/28),4,0 (0),0 (0),64.286%,52.0%,0.96981,,1.2842,,1.0,
CF.genome.mdl,SF.genome.mdl,M9_Alanine,22.334,22.113,29.384173804640763,4.109826195359236,33.494,76.000% (19/25),82.609% (19/23),5,0 (0),0 (0),60.87%,52.0%,1.3157,0.18586,0.75357,parasitism,0.0098952,-0.0099941
CF.genome.mdl,SF.genome.mdl,M9_Arginine,14.765,18.18,4.610494715520857,25.233505284479147,29.844,76.000% (19/25),82.609% (19/23),5,1 (0),1 (0),60.87%,52.0%,0.31226,1.388,0.90587,parasitism,-0.23129,0.18784
CF.genome.mdl,SF.genome.mdl,M9_Fructose,39.392,41.17,47.081188975035886,5.038811024964118,52.12,76.000% (19/25),82.609% (19/23),8,0 (0),0 (0),60.87%,52.0%,1.1952,0.12239,0.64696,parasitism,-0.045136,0.043187
CF.genome.mdl,SF.genome.mdl,M9_GlcNAc,39.474,39.78,51.04479240865757,7.731207591342433,58.776,76.000% (19/25),82.609% (19/23),8,0 (0),0 (0),60.87%,52.0%,1.2931,0.19435,0.74162,parasitism,-0.0077519,0.0076923
CF.genome.mdl,SF.genome.mdl,M9_Acetate,11.167,11.057,18.1413429772029,4.1886570227971,22.33,76.000% (19/25),82.609% (19/23),3,0 (0),1 (0),60.87%,52.0%,1.6245,0.37882,1.0048,parasitism,0.0098505,-0.0099484
CF.genome.mdl,SF.genome.mdl,M9_Cellobiose,52.122,60.573,70.76779711209309,9.695202887906909,80.463,76.000% (19/25),82.609% (19/23),8,0 (0),0 (0),60.87%,52.0%,1.3577,0.16006,0.71399,parasitism,-0.16214,0.13952
CF.genome.mdl,SF.genome.mdl,M9_Citrate,33.727,33.433,40.128018528180036,4.888981471819961,45.017,76.000% (19/25),82.609% (19/23),7,1 (0),1 (0),60.87%,52.0%,1.1898,0.14623,0.67029,parasitism,0.0087171,-0.0087937
CF.genome.mdl,SF.genome.mdl,M9_Glucose,39.392,44.536,47.080914695134915,5.039085304865083,52.12,76.000% (19/25),82.609% (19/23),8,0 (0),0 (0),60.87%,52.0%,1.1952,0.11315,0.62101,parasitism,-0.13058,0.1155
CF.genome.mdl,SF.genome.mdl,M9_Glutamine,22.564,22.339,30.26161490003916,3.5783850999608444,33.84,76.000% (19/25),82.609% (19/23),4,1 (0),1 (0),60.87%,52.0%,1.3411,0.16019,0.75362,parasitism,0.0099716,-0.010072
CF.genome.mdl,SF.genome.mdl,M9_Mannitol,33.49,36.382,37.34486705438635,2.7791329456136586,40.124,76.000% (19/25),82.609% (19/23),7,0 (0),0 (0),60.87%,52.0%,1.1151,0.076388,0.57425,parasitism,-0.086354,0.07949
CF.genome.mdl,SF.genome.mdl,M9_Mannose,39.392,44.536,47.08091469513491,5.0390853048650905,52.12,76.000% (19/25),82.609% (19/23),8,0 (0),0 (0),60.87%,52.0%,1.1952,0.11315,0.62101,parasitism,-0.13058,0.1155
CF.genome.mdl,SF.genome.mdl,M9_Proline,26.633,24.486,33.90673356573649,4.556266434263512,38.463,76.000% (19/25),82.609% (19/23),7,1 (1),2 (1),60.87%,52.0%,1.2731,0.18608,0.75242,parasitism,0.080614,-0.087683
CF.genome.mdl,SF.genome.mdl,M9_Fumarate,32.875,32.556,38.011254691930304,4.558745308069701,42.57,76.000% (19/25),82.609% (19/23),4,0 (0),1 (0),60.87%,52.0%,1.1562,0.14003,0.65061,parasitism,0.0097034,-0.0097985
CF.genome.mdl,SF.genome.mdl,M9_Galactose,28.681,32.935,38.57502917296874,6.143970827031256,44.719,76.000% (19/25),82.609% (19/23),7,2 (0),2 (0),60.87%,52.0%,1.345,0.18655,0.72577,parasitism,-0.14832,0.12916
CF.genome.mdl,SF.genome.mdl,M9_Glycerol,26.678,26.587,26.675058470464254,0.0019415295357444796,26.677,76.000% (19/25),82.609% (19/23),5,0 (0),0 (0),60.87%,52.0%,0.99989,7.3026e-05,0.50084,amensalism,0.0034111,-0.0034227
CF.genome.mdl,SF.genome.mdl,M9_Ribose,27.05,31.123,36.70671682028311,5.396283179716885,42.103,76.000% (19/25),82.609% (19/23),6,1 (0),2 (0),60.87%,52.0%,1.357,0.17339,0.72376,parasitism,-0.15057,0.13087
CF.genome.mdl,SF.genome.mdl,M9_L-Arabinose,27.05,41.717,39.3899537987845,8.10904620121551,47.499,76.000% (19/25),82.609% (19/23),7,0 (0),0 (0),60.87%,52.0%,1.4562,0.19438,0.69072,parasitism,-0.54222,0.35158
CF.genome.mdl,SF.genome.mdl,M9_Serine,22.6,22.374,29.751364938766446,4.142635061233547,33.894,76.000% (19/25),82.609% (19/23),6,0 (0),0 (0),60.87%,52.0%,1.3164,0.18515,0.75364,parasitism,0.01,-0.010101
CF.genome.mdl,SF.genome.mdl,M9_Lactose,0.41024,47.511,57.50053845025077,10.997461549749227,68.498,76.000% (19/25),82.609% (19/23),10,0 (0),0 (0),60.87%,52.0%,140.16,0.23147,1.4294,parasitism,-114.81,0.99137
CF.genome.mdl,SF.genome.mdl,M9_Maltose,52.122,60.573,70.77510110276927,9.687898897230719,80.463,76.000% (19/25),82.609% (19/23),8,0 (0),0 (0),60.87%,52.0%,1.3579,0.15994,0.71399,parasitism,-0.16214,0.13952
CF.genome.mdl,SF.genome.mdl,M9_Mix,69.753,69.675,40.6956876043545,67.38431239564548,108.08,76.000% (19/25),82.609% (19/23),13,1 (0),0 (0),60.87%,52.0%,0.58343,0.96712,0.77517,amensalism,0.0011182,-0.0011195
CF.genome.mdl,SF.genome.mdl,M9_Pyruvate,22.334,22.113,29.384174545197165,4.109825454802832,33.494,76.000% (19/25),82.609% (19/23),5,0 (0),0 (0),60.87%,52.0%,1.3157,0.18586,0.75357,parasitism,0.0098952,-0.0099941
CF.genome.mdl,SF.genome.mdl,M9_Rhamnose,30.043,36.319,44.49824278999031,5.414757210009694,49.913,76.000% (19/25),82.609% (19/23),7,0 (0),0 (0),60.87%,52.0%,1.4812,0.14909,0.75213,parasitism,-0.2089,0.1728
CF.genome.mdl,SF.genome.mdl,M9_Sorbitol,33.49,36.382,37.342851984951565,2.781148015048435,40.124,76.000% (19/25),82.609% (19/23),7,0 (0),0 (0),60.87%,52.0%,1.115,0.076443,0.57425,parasitism,-0.086354,0.07949
CF.genome.mdl,SF.genome.mdl,M9_Succinate,32.875,32.556,39.394928667495165,4.430071332504835,43.825,76.000% (19/25),82.609% (19/23),4,1 (0),1 (0),60.87%,52.0%,1.1983,0.13608,0.66979,parasitism,0.0097034,-0.0097985
CF.genome.mdl,SF.genome.mdl,M9_Trehalose,52.122,60.573,70.78016024088956,9.682839759110443,80.463,76.000% (19/25),82.609% (19/23),8,1 (1),0 (0),60.87%,52.0%,1.358,0.15985,0.71399,parasitism,-0.16214,0.13952
CF.genome.mdl,SF.genome.mdl,M9_Uridine,41.783,0.3814,53.89922423617958,6.10677576382042,60.006,76.000% (19/25),82.609% (19/23),8,3 (0),2 (0),60.87%,52.0%,1.29,16.011,1.4231,mutualism,0.99087,-108.55
CF.genome.mdl,BI.genome.mdl,M9_Alanine,22.334,22.126,17.251763995297022,16.24923600470298,33.501,84.000% (21/25),91.304% (21/23),7,0 (0),0 (0),60.87%,52.0%,0.77244,0.7344,0.75351,competitive,0.0093132,-0.0094007
CF.genome.mdl,BI.genome.mdl,M9_Arginine,14.765,18.194,4.505834669442348,25.34516533055765,29.851,84.000% (21/25),91.304% (21/23),5,0 (0),1 (0),60.87%,52.0%,0.30517,1.3931,0.9057,parasitism,-0.23224,0.18847
CF.genome.mdl,BI.genome.mdl,M9_Fructose,39.392,39.307,28.04128989408758,20.377710105912417,48.419,84.000% (21/25),91.304% (21/23),7,1 (0),0 (0),60.87%,52.0%,0.71185,0.51842,0.61524,competitive,0.0021578,-0.0021625
CF.genome.mdl,BI.genome.mdl,M9_GlcNAc,39.474,39.103,28.63922023964598,24.63077976035402,53.27,84.000% (21/25),91.304% (21/23),8,0 (0),0 (0),60.87%,52.0%,0.72552,0.62989,0.67793,competitive,0.0093986,-0.0094878
CF.genome.mdl,BI.genome.mdl,M9_Acetate,11.167,11.063,10.814030647608503,11.519969352391497,22.334,84.000% (21/25),91.304% (21/23),2,0 (0),1 (0),60.87%,52.0%,0.96839,1.0413,1.0047,neutral,0.0093132,-0.0094007
CF.genome.mdl,BI.genome.mdl,M9_Cellobiose,52.122,51.637,41.792667606182455,25.99033239381754,67.783,84.000% (21/25),91.304% (21/23),6,0 (0),0 (0),60.87%,52.0%,0.80182,0.50333,0.65327,competitive,0.0093051,-0.0093925
CF.genome.mdl,BI.genome.mdl,M9_Citrate,33.727,33.453,22.189936414327544,19.10506358567246,41.295,84.000% (21/25),91.304% (21/23),6,1 (1),1 (0),60.87%,52.0%,0.65793,0.5711,0.61469,competitive,0.0081241,-0.0081906
CF.genome.mdl,BI.genome.mdl,M9_Glucose,39.392,38.593,28.041289894087477,20.377710105912517,48.419,84.000% (21/25),91.304% (21/23),8,0 (0),0 (0),60.87%,52.0%,0.71185,0.52802,0.62088,competitive,0.020283,-0.020703
CF.genome.mdl,BI.genome.mdl,M9_Glutamine,22.564,22.353,17.037743451094997,16.809256548905,33.847,84.000% (21/25),91.304% (21/23),4,1 (0),0 (0),60.87%,52.0%,0.75509,0.75199,0.75355,competitive,0.0093512,-0.0094394
CF.genome.mdl,BI.genome.mdl,M9_Mannitol,33.49,31.4,23.050950973864662,15.62004902613534,38.671,84.000% (21/25),91.304% (21/23),8,1 (0),2 (0),60.87%,52.0%,0.68829,0.49745,0.59595,competitive,0.062407,-0.066561
CF.genome.mdl,BI.genome.mdl,M9_Mannose,39.392,38.593,28.041289894093477,20.377710105906523,48.419,84.000% (21/25),91.304% (21/23),8,0 (0),0 (0),60.87%,52.0%,0.71185,0.52802,0.62088,competitive,0.020283,-0.020703
CF.genome.mdl,BI.genome.mdl,M9_Proline,26.633,24.503,18.684131497968107,19.78586850203189,38.47,84.000% (21/25),91.304% (21/23),7,0 (0),1 (1),60.87%,52.0%,0.70154,0.80749,0.75231,competitive,0.079976,-0.086928
CF.genome.mdl,BI.genome.mdl,M9_Fumarate,32.875,32.575,20.67946549061059,19.90753450938941,40.587,84.000% (21/25),91.304% (21/23),4,1 (0),1 (0),60.87%,52.0%,0.62903,0.61113,0.62012,competitive,0.0091255,-0.0092095
CF.genome.mdl,BI.genome.mdl,M9_Galactose,28.681,28.464,18.506519242776193,19.690480757223813,38.197,84.000% (21/25),91.304% (21/23),6,0 (0),0 (0),60.87%,52.0%,0.64525,0.69177,0.66842,competitive,0.007566,-0.0076237
CF.genome.mdl,BI.genome.mdl,M9_Glycerol,26.678,26.665,26.678000000000416,-4.169675013003526e-13,26.678,84.000% (21/25),91.304% (21/23),5,0 (0),0 (0),60.87%,52.0%,1.0,-1.5637e-14,0.50012,,0.00048729,-0.00048753
CF.genome.mdl,BI.genome.mdl,M9_Ribose,27.05,26.863,19.084733903011745,18.12626609698825,37.211,84.000% (21/25),91.304% (21/23),5,0 (0),0 (0),60.87%,52.0%,0.70554,0.67477,0.6902,competitive,0.0069131,-0.0069612
CF.genome.mdl,BI.genome.mdl,M9_L-Arabinose,27.05,26.863,19.084733903001734,18.126266096998258,37.211,84.000% (21/25),91.304% (21/23),5,0 (0),0 (0),60.87%,52.0%,0.70554,0.67477,0.6902,competitive,0.0069131,-0.0069612
CF.genome.mdl,BI.genome.mdl,M9_Serine,22.6,22.388,18.1333208588658,15.766679141134198,33.9,84.000% (21/25),91.304% (21/23),6,0 (0),0 (0),60.87%,52.0%,0.80236,0.70425,0.75353,competitive,0.0093805,-0.0094694
CF.genome.mdl,BI.genome.mdl,M9_Maltose,52.122,51.637,41.792667606182455,25.99033239381755,67.783,84.000% (21/25),91.304% (21/23),7,0 (0),0 (0),60.87%,52.0%,0.80182,0.50333,0.65327,competitive,0.0093051,-0.0093925
CF.genome.mdl,BI.genome.mdl,M9_Mix,69.753,69.633,9.84677813906593,81.09222186093406,90.939,84.000% (21/25),91.304% (21/23),12,1 (0),2 (0),60.87%,52.0%,0.14117,1.1646,0.65243,parasitism,0.0017204,-0.0017233
CF.genome.mdl,BI.genome.mdl,M9_Pyruvate,22.334,22.126,17.96200176355747,15.538998236442527,33.501,84.000% (21/25),91.304% (21/23),5,0 (0),0 (0),60.87%,52.0%,0.80424,0.7023,0.75351,competitive,0.0093132,-0.0094007
CF.genome.mdl,BI.genome.mdl,M9_Rhamnose,30.043,29.743,22.15123682315697,19.90876317684304,42.06,84.000% (21/25),91.304% (21/23),6,0 (0),0 (0),60.87%,52.0%,0.73732,0.66936,0.70351,competitive,0.0099857,-0.010086
CF.genome.mdl,BI.genome.mdl,M9_Sorbitol,33.49,31.4,23.05095097386457,15.620049026135426,38.671,84.000% (21/25),91.304% (21/23),8,2 (0),2 (0),60.87%,52.0%,0.68829,0.49745,0.59595,competitive,0.062407,-0.066561
CF.genome.mdl,BI.genome.mdl,M9_Succinate,32.875,32.575,22.182099124390398,21.650900875609608,43.833,84.000% (21/25),91.304% (21/23),4,0 (0),1 (0),60.87%,52.0%,0.67474,0.66465,0.66972,competitive,0.0091255,-0.0092095
CF.genome.mdl,BI.genome.mdl,M9_Trehalose,52.122,51.637,41.792667606181965,25.99033239381804,67.783,84.000% (21/25),91.304% (21/23),6,0 (0),0 (0),60.87%,52.0%,0.80182,0.50333,0.65327,competitive,0.0093051,-0.0093925
CF.genome.mdl,BI.genome.mdl,M9_Uridine,41.783,41.409,32.00736372275582,23.587636277244176,55.595,84.000% (21/25),91.304% (21/23),6,0 (0),0 (0),60.87%,52.0%,0.76604,0.56963,0.66827,competitive,0.008951,-0.0090319
PK.genome.mdl,PAg2.genome.mdl,M9_Alanine,5.1835,6.3772,11.262574069348316,0.4664259306516837,11.729,62.500% (20/32),76.923% (20/26),6,0 (0),0 (0),57.692%,62.5%,2.1728,0.07314,1.0146,parasitism,-0.23029,0.18718
PK.genome.mdl,PAg2.genome.mdl,M9_Arginine,13.811,15.992,22.415109395544214,3.5548906044557866,25.97,62.500% (20/32),76.923% (20/26),8,4 (0),1 (0),57.692%,62.5%,1.623,0.22229,0.87139,parasitism,-0.15792,0.13638
PK.genome.mdl,PAg2.genome.mdl,M9_Fructose,30.964,38.011,42.567212297149425,13.656787702850576,56.224,62.500% (20/32),76.923% (20/26),7,0 (0),0 (0),57.692%,62.5%,1.3747,0.35929,0.81514,parasitism,-0.22759,0.18539
PK.genome.mdl,PAg2.genome.mdl,M9_GlcNAc,30.081,37.135,49.17078274858904,12.994217251410957,62.165,62.500% (20/32),76.923% (20/26),12,0 (0),0 (0),57.692%,62.5%,1.6346,0.34992,0.92485,parasitism,-0.2345,0.18996
PK.genome.mdl,PAg2.genome.mdl,M9_Acetate,7.6402,14.995,21.383335549950804,4.454664450049196,25.838,62.500% (20/32),76.923% (20/26),5,0 (0),0 (0),57.692%,62.5%,2.7988,0.29708,1.1415,parasitism,-0.96264,0.49048
PK.genome.mdl,PAg2.genome.mdl,M9_Cellobiose,0.085579,39.58,56.639018773826,19.12198122617399,75.761,62.500% (20/32),76.923% (20/26),6,0 (0),0 (0),57.692%,62.5%,661.83,0.48312,1.91,parasitism,-461.5,0.99784
PK.genome.mdl,PAg2.genome.mdl,M9_Citrate,21.434,35.119,40.39005469135064,5.367945308649358,45.758,62.500% (20/32),76.923% (20/26),5,2 (0),1 (0),57.692%,62.5%,1.8844,0.15285,0.80912,parasitism,-0.63847,0.38968
PK.genome.mdl,PAg2.genome.mdl,M9_Glucose,27.994,39.58,41.91268699863322,14.262313001366778,56.175,62.500% (20/32),76.923% (20/26),8,0 (0),0 (0),57.692%,62.5%,1.4972,0.36034,0.83131,parasitism,-0.41387,0.29272
PK.genome.mdl,PAg2.genome.mdl,M9_Glutamine,19.13,24.876,33.54559883418069,5.670401165819312,39.216,62.500% (20/32),76.923% (20/26),5,2 (0),1 (0),57.692%,62.5%,1.7536,0.22795,0.89115,parasitism,-0.30037,0.23099
PK.genome.mdl,PAg2.genome.mdl,M9_Mannitol,0.085579,33.724,30.94333358556215,15.605666414437856,46.549,62.500% (20/32),76.923% (20/26),8,0 (0),0 (0),57.692%,62.5%,361.58,0.46275,1.3768,parasitism,-393.07,0.99746
PK.genome.mdl,PAg2.genome.mdl,M9_Mannose,27.994,39.58,41.912687000510395,14.2623129994896,56.175,62.500% (20/32),76.923% (20/26),8,0 (0),0 (0),57.692%,62.5%,1.4972,0.36034,0.83131,parasitism,-0.41387,0.29272
PK.genome.mdl,PAg2.genome.mdl,M9_Proline,23.891,24.897,35.495546772652204,7.844453227347804,43.34,62.500% (20/32),76.923% (20/26),7,0 (0),0 (0),57.692%,62.5%,1.4857,0.31508,0.88833,parasitism,-0.042108,0.040406
PK.genome.mdl,PAg2.genome.mdl,M9_Fumarate,23.383,34.917,40.36448572123372,5.174514278766277,45.539,62.500% (20/32),76.923% (20/26),7,2 (0),1 (0),57.692%,62.5%,1.7262,0.14819,0.78111,parasitism,-0.49326,0.33033
PK.genome.mdl,PAg2.genome.mdl,M9_Galactose,8.9939,39.434,34.76929481839927,20.55570518160074,55.325,62.500% (20/32),76.923% (20/26),7,0 (0),0 (0),57.692%,62.5%,3.8659,0.52127,1.1424,parasitism,-3.3845,0.77193
PK.genome.mdl,PAg2.genome.mdl,M9_Glycerol,16.487,27.456,18.582310042722526,17.176689957277468,35.759,62.500% (20/32),76.923% (20/26),6,0 (0),0 (0),57.692%,62.5%,1.1271,0.62561,0.81376,parasitism,-0.66531,0.39951
PK.genome.mdl,PAg2.genome.mdl,M9_Ribose,20.447,37.817,39.856603589110094,13.279396410889916,53.136,62.500% (20/32),76.923% (20/26),7,0 (0),0 (0),57.692%,62.5%,1.9493,0.35115,0.91199,parasitism,-0.84951,0.45932
PK.genome.mdl,PAg2.genome.mdl,M9_L-Arabinose,0.085579,37.547,38.93512145066599,13.343878549334017,52.279,62.500% (20/32),76.923% (20/26),8,0 (0),0 (0),57.692%,62.5%,454.96,0.35539,1.3892,parasitism,-437.74,0.99772
PK.genome.mdl,PAg2.genome.mdl,M9_Serine,21.638,26.483,32.99931287977679,4.484687120223212,37.484,62.500% (20/32),76.923% (20/26),6,0 (0),0 (0),57.692%,62.5%,1.5251,0.16934,0.77895,parasitism,-0.22391,0.18295
